time,torque,RPM,current,voltage
107.64862608909607,1.04,1940.00,-42.05,15.64
108.64035081863403,1.06,1001.00,-41.07,11.41
109.64780831336975,1.06,1118.88,-41.56,12.96
110.63992118835449,1.08,860.00,-41.56,6.80
111.63153862953186,1.07,820.82,-41.32,14.39
112.63930630683899,1.09,1778.22,-41.07,16.40
113.63082718849182,1.07,1920.00,-41.56,15.61
114.63853430747986,1.12,1420.00,-42.05,13.17
115.63017392158508,1.13,980.98,-41.07,9.87
116.6376576423645,1.10,1020.00,-41.07,14.77
117.62953329086304,1.10,1860.00,-41.32,16.37
118.6212363243103,0.99,2080.00,-41.56,16.37
119.62881207466125,1.00,2080.00,-41.07,16.42
120.62043690681458,0.89,2100.00,-40.34,16.45
121.62805771827698,0.66,2140.00,-40.34,16.29
122.62000894546509,0.65,2140.00,-39.36,16.53
123.6272804737091,0.65,2137.86,-40.58,16.48
124.619389295578,0.65,2140.00,-39.61,16.42
125.6108341217041,0.65,2140.00,-39.85,16.45
126.61849975585938,0.65,2140.00,-40.09,16.45
127.61027383804321,0.65,2120.00,-39.85,16.45
128.61784672737122,0.65,2140.00,-39.85,16.37
129.60961484909058,0.65,2142.14,-40.83,16.42
130.61696767807007,0.64,2140.00,-40.09,16.45
131.6088902950287,0.65,2140.00,-40.58,16.37
132.60050916671753,0.65,2140.00,-39.85,16.40
133.60808515548706,0.64,2137.86,-40.58,16.45
134.59984350204468,0.65,2120.00,-40.34,16.51
135.60746812820435,0.76,2100.00,-41.81,16.40
136.599223613739,1.00,1801.80,-40.83,14.47
137.60666155815125,1.07,1400.00,-41.56,14.83
138.5985300540924,1.08,1638.36,-41.81,15.56
139.60586857795715,1.06,1800.00,-41.07,16.07
140.59794211387634,1.05,1940.00,-41.07,16.10
141.58951783180237,1.08,1980.00,-42.05,16.26
142.59720039367676,1.08,2042.04,-41.81,16.34
143.58891129493713,0.99,2100.00,-40.34,16.40
144.59639430046082,0.66,2140.00,-40.34,16.42
145.58814907073975,0.64,2140.00,-39.85,16.42
146.59553241729736,0.64,2140.00,-40.58,16.40
147.58747625350952,0.62,2140.00,-39.61,16.42
148.57916593551636,0.64,2140.00,-39.61,16.42
149.58682799339294,0.54,1898.10,-39.12,9.16
150.5785050392151,-0.00,60.06,-38.63,0.41
151.58598136901855,-0.00,0.00,-38.38,0.38
152.5777268409729,-0.00,0.00,-38.87,0.43
153.58510422706604,-0.00,0.00,-38.38,0.41
154.5770013332367,-0.00,0.00,-38.63,0.38
155.5684106349945,-0.00,0.00,-38.63,0.43
